LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,LWristYaw,RWristYaw,HeadPitch,HeadYaw,LHand,RHand
0.7598274946212769,0.2780250012874603,-1.117002010345459,-0.9847228527069092,1.4699524641036987,-0.20063763856887817,1.2263710498809814,0.4071502089500427,-0.5143774747848511,0.0707748681306839,-0.1706753969192505,0.10037185251712799,0.561532735824585,0.33265918493270874
0.5882393717765808,0.2968440353870392,-1.0994012355804443,-1.1131528615951538,1.4763438701629639,-0.1955159604549408,1.231767177581787,0.4046461582183838,-0.6505324840545654,0.0635531097650528,-0.1707903891801834,0.11746233701705933,0.6060644388198853,0.33822014927864075
0.42070406675338745,0.31510403752326965,-1.0816700458526611,-1.234005093574524,1.4825553894042969,-0.19075675308704376,1.2368109226226807,0.402113139629364,-0.8381231427192688,0.0527973398566246,-0.17093387246131897,0.13878577947616577,0.6616256237030029,0.3451583981513977
0.26406946778297424,0.3314460813999176,-1.0646950006484985,-1.3405659198760986,1.4881508350372314,-0.18510249257087708,1.243173360824585,0.39840298891067505,-0.9413145780563354,0.04606509581208229,-0.17100083827972412,0.14873869717121124,0.6875593066215515,0.348396897315979
0.12549099326133728,0.3446439206600189,-1.0424394607543945,-1.4401437044143677,1.494815707206726,-0.18257729709148407,1.2461332082748413,0.39616498351097107,-1.0183624029159546,0.04000033438205719,-0.17103740572929382,0.1541711539030075,0.7017143368721008,0.350164532661438
-0.033866383135318756,0.3562716543674469,-1.0307419300079346,-1.4777538776397705,1.4977271556854248,-0.1812606155872345,1.2477829456329346,0.39423128962516785,-1.0635584592819214,0.03482164815068245,-0.17098650336265564,0.15489475429058075,0.7009710073471069,0.35037335753440857
-0.1115855872631073,0.3596028983592987,-1.0209851264953613,-1.5018234252929688,1.4996304512023926,-0.18100114166736603,1.2485136985778809,0.3926147520542145,-1.0864415168762207,0.030250059440732002,-0.17055624723434448,0.15489308536052704,0.6818702816963196,0.35016781091690063
-0.17596542835235596,0.3612906038761139,-1.0123279094696045,-1.5172288417816162,1.5009506940841675,-0.18154878914356232,1.2487632036209106,0.391272634267807,-1.097917079925537,0.02595730870962143,-0.1697361320257187,0.15488679707050323,0.6486050486564636,0.3497759699821472
-0.23121096193790436,0.36214369535446167,-1.0043507814407349,-1.5270895957946777,1.5019437074661255,-0.18275684118270874,1.2487486600875854,0.39016202092170715,-1.1034386157989502,0.021789465099573135,-0.16856828331947327,0.15487276017665863,0.6063260436058044,0.3492180109024048
-0.2756515443325043,0.36514782905578613,-0.9956097602844238,-1.5306363105773926,1.5027614831924438,-0.1845306009054184,1.2485781908035278,0.3892418146133423,-1.1056965589523315,0.017680970951914787,-0.1670948714017868,0.1548479050397873,0.5372739434242249,0.34811368584632874
-0.3159339129924774,0.36730968952178955,-0.9882199168205261,-1.5312858819961548,1.5038434267044067,-0.18809831142425537,1.2481411695480347,0.38813525438308716,-1.105579137802124,0.011590673588216305,-0.1644040048122406,0.15478362143039703,0.4949948787689209,0.3472284972667694
-0.36895084381103516,0.36968886852264404,-0.978689968585968,-1.5295917987823486,1.5045517683029175,-0.19106999039649963,1.2477588653564453,0.3875466585159302,-1.1038663387298584,0.0075861988589167595,-0.16235105693340302,0.15471822023391724,0.4617297351360321,0.34624767303466797
-0.39962300658226013,0.37092384696006775,-0.9730325937271118,-1.5276001691818237,1.5052716732025146,-0.19446231424808502,1.2473224401474,0.38702353835105896,-1.1010111570358276,0.0036448920145630836,-0.1601400524377823,0.15463119745254517,0.44262903928756714,0.3451913297176361
-0.4267778694629669,0.37196171283721924,-0.9677921533584595,-1.525268793106079,1.5059826374053955,-0.19813592731952667,1.2468448877334595,0.38652515411376953,-1.0969963073730469,-0.00021221174392849207,-0.1578131765127182,0.15451951324939728,0.44488394260406494,0.3440796732902527
-0.45061179995536804,0.3728357255458832,-0.9629093408584595,-1.5227301120758057,1.5066744089126587,-0.20202568173408508,1.2463313341140747,0.3860340118408203,-1.0917383432388306,-0.003961969166994095,-0.15541251003742218,0.1543799638748169,0.479203462600708,0.34293270111083984
-0.47132712602615356,0.37356364727020264,-0.9583534002304077,-1.5200424194335938,1.5073283910751343,-0.20606286823749542,1.2457877397537231,0.3855312168598175,-1.085120439529419,-0.007580172270536423,-0.1529802531003952,0.15420955419540405,0.5683020949363708,0.3411903381347656
-0.48913127183914185,0.3741556406021118,-0.9541103839874268,-1.517224907875061,1.5079208612442017,-0.21017636358737946,1.2452210187911987,0.3849976658821106,-1.072348713874817,-0.012706590816378593,-0.14936478435993195,0.1538892686367035,0.6343013644218445,0.3400433659553528
-0.5042363405227661,0.374618262052536,-0.9501764178276062,-1.514276146888733,1.5086336135864258,-0.21633046865463257,1.2443437576293945,0.3840983211994171,-1.0617282390594482,-0.01588706485927105,-0.14703787863254547,0.15362811088562012,0.6907964944839478,0.338931679725647
-0.5223075747489929,0.37508055567741394,-0.9448621869087219,-1.509581446647644,1.5089476108551025,-0.220315083861351,1.2437525987625122,0.3834054172039032,-1.049250841140747,-0.01884843409061432,-0.14482685923576355,0.15332522988319397,0.7251160144805908,0.3378753066062927
-0.5316199660301208,0.375240683555603,-0.9417217969894409,-1.5062466859817505,1.5090962648391724,-0.22411902248859406,1.2431665658950806,0.38261598348617554,-1.0347670316696167,-0.021565444767475128,-0.14277394115924835,0.1529776006937027,0.7251160740852356,0.33689451217651367
-0.5390068292617798,0.3752872943878174,-0.9389160871505737,-1.5027273893356323,1.5090477466583252,-0.22766852378845215,1.2425944805145264,0.3817109763622284,-1.018126368522644,-0.024012809619307518,-0.1409212052822113,0.152582049369812,0.6907966732978821,0.33560892939567566
-0.5446965098381042,0.3752247989177704,-0.9364582300186157,-1.4990055561065674,1.5087707042694092,-0.23089011013507843,1.2420456409454346,0.38067108392715454,-0.9887916445732117,-0.02712295390665531,-0.1386096477508545,0.15189218521118164,0.6016977429389954,0.3349049389362335
-0.5505545735359192,0.37493616342544556,-0.9334563612937927,-1.493005633354187,1.5078582763671875,-0.23494772613048553,1.2412863969802856,0.37881484627723694,-0.9660991430282593,-0.02878553979098797,-0.13744181394577026,0.15136346220970154,0.5356987714767456,0.33434703946113586
