LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,LWristYaw,RWristYaw,HeadPitch,HeadYaw,LHand,RHand
1.427484393,0.208036333,-1.199300885,-0.441913038,1.429100394,-0.21025528,1.200686336,0.441960663,0.105414405,0.090942919,-0.170000032,0,0.300000012,0.300000012
1.431969285,0.213258281,-1.203748584,-0.436620325,1.433826208,-0.213190913,1.205523372,0.436182588,0.098936319,0.093737222,-0.169996992,0.001280948,0.303496629,0.286672443
1.436426878,0.214538738,-1.210744381,-0.449801981,1.444972038,-0.213707492,1.231069803,0.459701866,0.068274938,0.084448814,-0.169952527,0.003463303,0.309338957,0.265447021
1.441692233,0.210673109,-1.231963634,-0.507252574,1.475788474,-0.20837146,1.263187647,0.497058749,0.029415395,0.069730073,-0.169869661,0.006602101,0.317571491,0.23711361
1.446941853,0.203218088,-1.253147006,-0.568305075,1.504542708,-0.200310349,1.306289077,0.548903644,-0.024140058,0.049548365,-0.16972293,0.010606249,0.327835351,0.204041466
1.452943325,0.191779464,-1.278922915,-0.643728673,1.537348151,-0.188948914,1.358229041,0.611179173,-0.090905413,0.025466979,-0.169494107,0.01538466,0.339771539,0.168600008
1.45477128,0.176715627,-1.307910681,-0.729478657,1.572463512,-0.174834892,1.415850401,0.679637671,-0.168794513,-0.000785883,-0.169164956,0.02084624,0.353021175,0.133158535
1.454319,0.158453897,-1.33857429,-0.821088433,1.607928991,-0.159195572,1.475738049,0.749584317,-0.25541696,-0.027398456,-0.168717176,0.026899906,0.36722523,0.100086421
1.452197433,0.139828771,-1.36901629,-0.913627625,1.641686916,-0.143313453,1.534355044,0.815963089,-0.348228097,-0.052516587,-0.168132603,0.033454563,0.382024884,0.060103673
1.443842888,0.118599512,-1.398262858,-1.003785133,1.6718297,-0.128241435,1.588101745,0.873694539,-0.444605172,-0.074264631,-0.16739291,0.04402665,0.404555798,0.043320779
1.431804895,0.097790174,-1.424988866,-1.0842731,1.69593358,-0.115635633,1.633623838,0.917650342,-0.541885614,-0.096439354,-0.165952697,0.051435284,0.419273913,0.0372
1.420161366,0.079322413,-1.447089553,-1.148285389,1.711877704,-0.107054114,1.667978287,0.951171517,-0.683629155,-0.097113796,-0.164745495,0.059026074,0.433331251,0.041559391
1.408964038,0.062991962,-1.462502241,-1.191304088,1.723502398,-0.102688037,1.700920701,0.95903784,-0.772556424,-0.076946698,-0.15738371,0.066707969,0.446393609,0.052761588
1.391910911,0.04190851,-1.453106999,-1.208276033,1.726045012,-0.104460657,1.713856816,0.960797668,-0.864031494,-0.036718845,-0.114589013,0.074389875,0.45878911,0.067992538
1.379909158,0.029550113,-1.412753582,-1.188854814,1.726102233,-0.108655587,1.721889496,0.959035218,-0.962072194,0.017324211,-0.046644598,0.081980661,0.478426218,0.092237242
1.368113637,0.018563155,-1.350079656,-1.150001645,1.724808097,-0.113949418,1.726863027,0.955438197,-1.064264655,0.07616657,0.029524669,0.092996806,0.49378714,0.105228782
1.357348323,0.009174816,-1.276173711,-1.097943068,1.723157883,-0.1189522,1.730569839,0.951227427,-1.164934635,0.12938793,0.096993953,0.099961385,0.512222409,0.112400003
1.348377585,0.001793072,-1.205022931,-1.039632559,1.72204411,-0.122238092,1.734660625,0.947314203,-1.256754756,0.16710718,0.13883841,0.106516033,0.53481096,0.115238056
1.340530515,-0.002959718,-1.152318478,-0.982888281,1.721965075,-0.122632794,1.739486694,0.943865836,-1.331559777,0.199677795,0.136635751,0.112569697,0.564376175,0.117210925
1.333979607,-0.005405786,-1.126819611,-0.930206239,1.72294569,-0.117745228,1.747277617,0.939500153,-1.406226158,0.212095544,0.115166381,0.118031263,0.608811021,0.118475914
1.32828474,-0.006342222,-1.122834921,-0.877305686,1.725849509,-0.111985341,1.752265811,0.937214315,-1.437659621,0.21994251,0.085269742,0.122809693,0.661605775,0.11919035
1.322663784,-0.00620012,-1.142570615,-0.798858821,1.728170633,-0.105595283,1.756612778,0.935494781,-1.458527446,0.224666908,0.051761553,0.126813844,0.714100897,0.119511515
1.317031503,-0.004546855,-1.163431525,-0.75213933,1.730257154,-0.099934928,1.759899855,0.93437326,-1.471478701,0.227300331,0.019457161,0.129952624,0.757636905,0.119596712
1.309495807,-0.00292726,-1.182954073,-0.715451181,1.73166275,-0.096264906,1.761785984,0.933828413,-1.478802204,0.22865957,-0.006827751,0.132134974,0.783554435,0.119599998
1.306067228,-0.001368048,-1.195407033,-0.693292975,1.73248744,-0.094242759,1.762679696,0.933613181,-1.482591867,0.229348615,-0.022277603,0.133269787,0.787199974,0.119599998
1.303910136,-0.000137567,-1.201856256,-0.681860745,1.732978582,-0.09312389,1.763094068,0.933537245,-1.484512925,0.229697928,-0.024434609,0.133415937,0.787199974,0.119599998
1.302566648,0.000748201,-1.205221295,-0.675950646,1.733274937,-0.092504144,1.763281226,0.933517516,-1.485486865,0.229875013,-0.024434609,0.133415937,0.787199974,0.119599998
1.301740408,0.001351316,-1.206982136,-0.672890663,1.733456254,-0.092160828,1.763362527,0.933517992,-1.48598063,0.229964793,-0.024434609,0.133415937,0.787199974,0.119599998
1.30123651,0.001747909,-1.207906485,-0.67130363,1.733569026,-0.091970824,1.763395786,0.933523893,-1.48623085,0.230010301,-0.024434609,0.133415937,0.787199974,0.119599998
1.300930977,0.002002606,-1.208393455,-0.67047894,1.733640075,-0.091865934,1.763407946,0.933529913,-1.486357808,0.230033368,-0.024434609,0.133415937,0.787199974,0.119599998
